hour,day_of_week,month,is_weekend,is_holiday,has_event,location_type,location,weather,temperature,humidity,crowd_score,crowd_level
14,1,6,0,0,1,market,Istanbul,clear,26.15326107116431,55.34147268562328,47.88,medium
1,1,9,0,0,0,restaurant,Istanbul,clear,1.9983198954648795,43.05030011799515,5.9,low
14,6,4,1,1,0,market,Sydney,clear,23.79909628605104,66.17213954435988,52.88,medium
6,6,3,1,0,0,beach,Barcelona,snow,39.03413077714693,63.19752578393638,35.19,medium
10,5,5,1,0,0,restaurant,Paris,rain,10.955734295021532,76.81625646454523,44.14,medium
22,2,6,0,0,0,transport_hub,Dubai,clouds,1.6279557744773854,27.497588800854395,28.57,low
19,1,10,0,1,0,beach,New York,snow,0.28895979506160074,89.46027172122592,34.45,low
20,0,12,0,0,0,park,Bangkok,snow,8.246408743586496,67.98692777992211,8.14,low
14,1,6,0,0,0,beach,London,fog,23.850878828764095,73.7899066693453,28.89,low
2,1,9,0,0,0,park,Barcelona,fog,4.700312908471678,59.76492656960607,3.72,low
19,4,4,0,0,0,transport_hub,Dubai,snow,26.37308633569142,40.73199379429352,43.9,medium
3,0,7,0,0,0,market,Amsterdam,snow,6.390383741302079,89.2004779594665,9.83,low
20,4,2,0,0,0,transport_hub,Rome,rain,32.20614698233592,76.88060156245584,28.86,low
3,0,2,0,0,0,tourist_spot,Dubai,clear,4.642603418487159,87.13093811755991,2.11,low
18,5,4,1,0,0,transport_hub,Bangkok,rain,4.405314721504516,37.083654793760246,46.39,medium
23,2,8,0,0,0,beach,London,clouds,23.40369030368558,24.075451692839433,3.66,low
4,3,3,0,0,0,restaurant,Sydney,snow,18.30960772032178,34.561619217705605,3.96,low
8,1,1,0,0,0,restaurant,Barcelona,fog,5.460059973928111,83.87385249074602,0.0,low
13,5,4,1,0,0,market,Barcelona,rain,31.58187860088509,67.84994104100025,44.46,medium
5,1,9,0,0,0,restaurant,Tokyo,fog,39.826573495996776,64.36856534713263,9.47,low
8,2,4,0,0,0,tourist_spot,Istanbul,clouds,17.36994879825921,36.68049575304014,34.09,low
4,1,8,0,0,0,tourist_spot,Bangkok,clear,29.339052071752064,57.81622463853316,1.96,low
16,6,3,1,0,0,beach,Singapore,clear,9.620459700552079,61.88652248293833,62.92,medium
22,3,1,0,0,0,beach,London,rain,39.95806637130067,21.19476233410627,5.93,low
9,4,11,0,0,0,market,Istanbul,fog,0.9765389491381571,54.113059824571366,20.18,low
22,6,5,1,0,0,beach,New York,rain,28.156082520902842,20.102273669307667,21.56,low
2,3,10,0,0,0,beach,Istanbul,clear,30.115520438489128,72.35412378577263,2.24,low
17,2,9,0,0,0,restaurant,Amsterdam,rain,2.1924670084525566,90.89916723408035,23.85,low
11,2,11,0,0,0,tourist_spot,Tokyo,snow,14.62284575892478,33.14505523899904,29.73,low
22,3,7,0,0,0,museum,Dubai,clouds,13.397187065670696,60.47253697005529,0.13,low
15,4,10,0,0,0,restaurant,Istanbul,rain,10.69431409346043,71.01700541913274,37.03,medium
1,1,10,0,0,0,museum,Barcelona,snow,33.182393051001256,55.262288736081835,5.1,low
21,3,6,0,0,0,park,Singapore,clear,35.35915924843374,26.548156261539305,16.45,low
5,6,2,1,0,0,park,Tokyo,rain,5.9181617189433355,31.287355166856088,22.68,low
16,4,7,0,0,0,tourist_spot,Rome,fog,18.956196709483933,51.50974797673153,82.82,high
0,0,10,0,1,0,park,London,clouds,20.784819318256385,45.19080270735084,29.31,low
10,2,8,0,0,0,transport_hub,Singapore,fog,17.810252147319044,42.80617537009622,35.25,medium
9,0,5,0,0,0,market,Rome,rain,30.789989484999687,23.548920237462035,23.01,low
9,2,12,0,0,0,shopping_mall,New York,clouds,11.409863287890104,92.99045669400655,26.5,low
22,2,12,0,0,0,market,New York,clear,22.981006838820427,53.0666478315781,11.46,low
5,5,1,1,0,0,restaurant,Dubai,rain,5.917768589530863,53.632182259038046,24.54,low
17,3,6,0,0,0,park,Tokyo,snow,30.74072663348433,91.08417905385087,10.39,low
4,3,11,0,0,0,tourist_spot,Istanbul,fog,28.2180542634597,55.5433005258315,3.94,low
18,0,10,0,0,0,market,Sydney,snow,4.492624918115293,55.923592504211406,25.96,low
4,4,2,0,1,0,museum,Rome,fog,17.83890764635609,26.936084847729543,26.9,low
19,5,2,1,0,0,restaurant,Sydney,rain,3.3435820157564544,83.70885415680226,26.45,low
21,5,11,1,0,0,museum,Dubai,snow,24.203112873898696,90.75516230764664,25.51,low
11,1,11,0,0,0,beach,New York,snow,14.913246039209005,41.34877741984289,2.42,low
9,0,12,0,0,0,shopping_mall,Dubai,snow,16.624391020442694,53.187827256676194,23.69,low
23,4,6,0,0,0,beach,Istanbul,clouds,23.917428280734413,30.77294622051555,22.63,low
15,0,11,0,0,0,transport_hub,Tokyo,fog,3.5379311462100915,50.70954790644682,30.2,low
13,4,10,0,0,0,market,Dubai,fog,5.477081596630082,33.95048135832905,61.06,medium
9,3,1,0,0,0,shopping_mall,Paris,rain,12.156575171381379,61.946079250344646,24.95,low
7,3,4,0,0,0,tourist_spot,Paris,rain,33.36972285406614,55.44058769429675,15.76,low
21,2,11,0,0,1,park,Bangkok,clouds,19.722009001473467,92.79689949009092,26.83,low
23,2,9,0,0,0,transport_hub,Sydney,snow,25.119841899249803,55.70305349729512,11.94,low
3,1,12,0,0,0,transport_hub,Dubai,clear,6.513889307276752,24.3882795494816,0.0,low
14,3,11,0,0,0,market,Barcelona,rain,25.449885401756944,91.63672690614182,34.23,low
9,5,2,1,0,0,park,Dubai,clear,30.657697507151944,33.743562306103875,64.16,medium
19,3,4,0,0,0,market,Dubai,rain,27.398686051332113,42.58042317151593,28.98,low
22,6,12,1,0,0,transport_hub,Tokyo,rain,0.5159065535513863,58.862805970805375,31.69,low
15,1,1,0,0,0,beach,Barcelona,clouds,6.182196588332323,36.58351262933027,13.27,low
17,1,7,0,0,0,museum,Bangkok,clear,5.249286271157785,21.303454942732053,49.22,medium
9,4,12,0,0,0,transport_hub,New York,fog,38.80445818365965,32.915536971704036,51.97,medium
0,1,11,0,0,0,museum,London,clouds,12.297132946653416,35.73807548557496,0.0,low
13,1,3,0,1,0,museum,Tokyo,snow,1.7006776321980333,28.086303639854883,85.75,high
16,1,11,0,0,1,tourist_spot,Singapore,rain,0.41089587049194076,27.237769914253136,46.68,medium
19,5,5,1,0,0,restaurant,Sydney,clouds,1.1703646453557326,30.91677332997034,50.6,medium
18,2,10,0,0,0,transport_hub,Barcelona,fog,24.51825715357736,57.86819217926004,43.46,medium
3,4,3,0,0,0,tourist_spot,Dubai,clouds,6.870938510197484,76.55134033623699,8.83,low
23,2,1,0,0,0,museum,London,snow,23.57522284541302,52.974937189477885,8.93,low
5,2,4,0,0,0,transport_hub,Bangkok,fog,4.513819146576354,93.84595627763137,0.0,low
14,5,5,1,0,0,museum,Dubai,rain,22.28528491322296,23.04564223564115,67.57,high
15,4,12,0,0,0,museum,Bangkok,fog,27.481862299495646,83.08176318777122,42.57,medium
17,5,8,1,0,0,beach,Rome,snow,2.7843662782772283,83.07937063412912,41.45,medium
21,2,5,0,1,0,transport_hub,New York,snow,15.854790341275438,59.199678222768895,52.77,medium
2,4,11,0,0,0,museum,New York,fog,29.65728638329813,86.93207229181378,2.19,low
2,2,6,0,0,0,transport_hub,London,fog,16.17156121813123,37.465222908989965,0.0,low
23,5,3,1,0,0,shopping_mall,Rome,fog,30.252117749897458,80.07381732230886,30.04,low
11,1,2,0,0,0,shopping_mall,Amsterdam,snow,20.45658060279209,31.05305744409536,34.13,low
3,1,4,0,0,0,museum,Rome,clouds,5.384335228718373,27.47025426726696,5.41,low
2,3,2,0,1,0,shopping_mall,Amsterdam,clouds,27.168174483464924,31.45524883796606,44.3,medium
19,4,9,0,0,0,museum,Tokyo,fog,31.709256609088726,35.144881583878536,49.35,medium
15,3,11,0,0,0,shopping_mall,Dubai,rain,21.621159478014714,21.325279447760703,35.17,medium
13,2,2,0,0,0,museum,Bangkok,snow,1.439244756954845,33.26518797688179,35.19,medium
9,1,11,0,0,0,market,Singapore,rain,19.498197067979316,28.203649466217612,11.21,low
15,3,11,0,0,0,shopping_mall,Singapore,clouds,15.655392784890822,57.10183478391456,34.94,low
19,6,1,1,0,0,transport_hub,Rome,clear,5.127922545949861,47.48075705890177,32.86,low
0,0,8,0,0,0,transport_hub,Bangkok,rain,16.47718410231747,24.23369351471215,5.11,low
7,3,9,0,0,0,restaurant,Amsterdam,clear,2.6200094428479526,42.86843421746303,3.87,low
5,0,12,0,0,0,tourist_spot,Dubai,snow,16.898921599402847,58.60698672090275,0.0,low
8,2,3,0,0,0,tourist_spot,Istanbul,clear,15.10950373719738,49.27255927906634,37.3,medium
3,3,8,0,0,0,shopping_mall,Tokyo,clouds,20.110740903454175,77.36779253970136,0.66,low
5,2,12,0,0,0,park,Barcelona,clouds,33.89336376610614,79.03622065223074,8.15,low
6,0,7,0,1,0,park,Rome,fog,9.035439081362568,75.71660192195758,26.23,low
22,1,4,0,0,0,museum,Sydney,clear,21.242546282788624,52.032941771525415,11.93,low
2,3,12,0,0,0,park,Dubai,snow,12.534118652366693,51.07356879988738,7.83,low
19,3,9,0,0,0,shopping_mall,Amsterdam,clouds,25.11375746230234,58.716808629805115,26.67,low
18,0,7,0,0,0,shopping_mall,London,snow,25.517054358935155,80.67001090259606,40.77,medium
18,1,3,0,0,0,tourist_spot,Dubai,snow,6.018906160126183,71.39799775492219,21.5,low
13,4,11,0,0,0,beach,Barcelona,clear,33.83867931736659,40.0201068951063,25.92,low
20,4,10,0,0,0,market,Rome,clouds,4.54234306513138,34.39370086102048,27.53,low
9,4,9,0,0,0,shopping_mall,Singapore,snow,36.226224910319964,35.14928815478002,32.58,low
4,4,10,0,0,0,tourist_spot,Rome,rain,7.039408875791375,83.93907631313374,0.0,low
0,5,5,1,0,0,tourist_spot,Tokyo,rain,36.02299539896502,50.52551386697585,23.44,low
21,6,1,1,0,0,museum,Bangkok,clouds,22.838935176873324,57.51863963879763,21.04,low
16,2,5,0,0,0,park,Singapore,clouds,30.92763537367798,43.505774696889844,22.73,low
23,1,8,0,0,0,beach,Istanbul,snow,4.27256052945681,36.058147868098764,0.0,low
14,6,10,1,0,0,beach,Rome,clear,14.98819938290647,91.15331670993642,81.9,high
17,0,11,0,0,0,beach,Singapore,rain,37.478891654286244,47.2248509201529,14.8,low
9,3,1,0,0,1,tourist_spot,Amsterdam,fog,31.957652849211776,24.100425741085285,62.44,medium
7,6,11,1,0,0,park,Dubai,rain,27.409933543817328,60.118301958005645,7.86,low
14,2,8,0,0,0,beach,Paris,snow,36.71706773505618,42.566611370211646,21.69,low
9,1,8,0,0,0,restaurant,New York,rain,30.669636024364678,50.47166119664017,34.56,low
8,4,2,0,0,0,museum,Singapore,snow,13.308888589556815,51.677449984528806,20.32,low
5,2,4,0,1,0,park,Dubai,snow,32.5371219360017,75.33391404530127,22.05,low
22,0,4,0,0,0,tourist_spot,Paris,clouds,31.64077271255815,30.206916743745538,10.74,low
6,2,2,0,0,0,park,Barcelona,clear,20.654635642040947,92.7248440129351,15.95,low
4,4,10,0,0,0,beach,Barcelona,clouds,27.498674867457275,82.00764570063748,19.79,low
6,6,10,1,0,0,museum,Bangkok,snow,37.790286193692395,86.32560728325912,25.9,low
0,3,8,0,0,0,tourist_spot,Dubai,clouds,38.9651028699949,34.86996520037753,0.0,low
5,2,12,0,0,0,tourist_spot,Bangkok,fog,3.562450694451589,47.59401155828846,17.93,low
3,4,8,0,0,0,tourist_spot,Istanbul,snow,19.765961205515964,36.83629623440861,13.46,low
6,3,7,0,0,0,park,Rome,snow,34.253509106220584,65.00620898729186,0.0,low
23,0,10,0,0,1,restaurant,Bangkok,clouds,9.419425015950274,53.823251858723296,30.0,low
11,0,9,0,1,0,shopping_mall,Tokyo,clouds,38.97596707732187,49.81660367186318,72.35,high
22,5,8,1,0,0,beach,Istanbul,fog,3.8111768832802673,24.40642352333997,37.02,medium
7,2,12,0,0,0,shopping_mall,Barcelona,fog,32.394118024561365,20.402073890151573,10.65,low
19,3,6,0,0,0,beach,Rome,rain,35.68903790699255,23.08437417102246,6.67,low
8,6,7,1,0,0,market,Dubai,rain,5.276781347289079,43.79880400947606,36.36,medium
13,2,6,0,0,0,market,Rome,clear,19.968424699210985,93.00286172040032,49.72,medium
23,5,10,1,0,0,transport_hub,Bangkok,rain,30.46255675754454,39.78184553811663,15.63,low
13,3,11,0,0,0,market,Barcelona,snow,6.050589846275658,83.9775245950666,47.4,medium
20,6,11,1,0,0,shopping_mall,Paris,clear,1.434489926769591,39.516797268887025,32.26,low
14,6,12,1,0,1,beach,Tokyo,snow,28.36116569067672,56.38996358463151,64.56,medium
3,5,5,1,0,0,market,Tokyo,clouds,7.226198564456001,32.62212512079811,13.49,low
8,0,6,0,0,0,restaurant,Sydney,clear,22.831512445380937,51.23142435424767,21.6,low
7,6,3,1,0,1,shopping_mall,Amsterdam,rain,27.22557637750832,49.56273520750457,66.52,high
3,0,8,0,1,0,transport_hub,New York,snow,26.381572926001276,54.054163635721466,17.19,low
19,0,10,0,0,0,tourist_spot,Barcelona,fog,12.996618732040641,74.86589130004184,42.26,medium
4,6,8,1,0,0,restaurant,Paris,rain,2.2214009594321205,25.304306678747505,32.69,low
12,5,9,1,0,0,museum,Bangkok,clouds,34.62062042919315,26.689123075741545,71.92,high
5,1,8,0,0,0,beach,Bangkok,clouds,19.6338039043845,52.42688145631325,5.74,low
21,0,11,0,0,0,market,Barcelona,rain,19.58492143316341,86.4059778981411,33.64,low
8,2,5,0,0,0,beach,Tokyo,rain,17.3642369004149,51.95128241159811,5.87,low
16,4,2,0,0,0,transport_hub,Singapore,clouds,21.09114844487893,68.54190434776868,35.4,medium
9,6,3,1,1,0,shopping_mall,Bangkok,snow,39.36744932168416,71.32354529736766,78.76,high
7,4,11,0,0,0,beach,Rome,fog,1.803796146337544,28.072412858149917,5.36,low
13,6,3,1,0,0,museum,Singapore,fog,14.218305425304232,63.917591356729844,54.9,medium
0,2,5,0,0,0,museum,Istanbul,clouds,33.71639293222348,23.39440372770125,12.12,low
22,4,3,0,0,0,park,Barcelona,snow,17.9979162287147,80.58755513191655,19.24,low
5,4,12,0,1,0,restaurant,New York,fog,26.936350496509863,52.53491904644817,19.03,low
0,2,1,0,1,0,beach,Tokyo,snow,16.203663906091602,69.32878201779191,14.97,low
23,5,9,1,0,0,shopping_mall,Rome,fog,26.952125717145684,71.77200157666707,35.45,medium
9,3,2,0,0,0,museum,New York,clouds,0.6354098606206282,92.78902727452355,20.61,low
6,4,1,0,0,0,shopping_mall,Amsterdam,clouds,25.042366045173807,79.25086524630852,11.06,low
2,4,7,0,0,1,park,Singapore,snow,6.096889596814266,72.69485792811919,15.31,low
15,4,5,0,0,0,tourist_spot,Singapore,clouds,33.178030500959906,49.380004508936125,47.72,medium
0,3,12,0,0,0,museum,Amsterdam,snow,33.94465044012761,75.2808735027879,14.86,low
23,6,9,1,0,0,park,Paris,snow,28.984567407219195,90.14607154503534,34.75,low
7,0,5,0,1,0,tourist_spot,Dubai,fog,2.5404227578189564,86.96578971015305,46.7,medium
15,5,3,1,0,0,museum,Singapore,rain,17.449200159551776,32.100007732218565,52.77,medium
15,5,7,1,0,0,transport_hub,Singapore,clouds,27.39896337364703,89.13016975043348,66.29,high
14,5,11,1,0,0,market,Rome,snow,33.32322983181386,70.48304702295,46.43,medium
15,2,1,0,0,0,market,Sydney,clear,5.163862160829038,34.96131671014098,32.27,low
15,2,9,0,0,0,museum,Bangkok,snow,8.377317654141937,23.528700209741228,59.64,medium
11,2,1,0,0,0,park,Barcelona,clouds,35.778298826062354,22.397750582629183,14.78,low
10,0,3,0,0,0,beach,Tokyo,clear,19.454611914700905,94.52471163514491,20.39,low
1,4,12,0,0,0,park,New York,fog,4.165680917026076,23.78165315462207,0.0,low
14,5,3,1,0,0,museum,Tokyo,fog,37.89533975776077,81.77076710153717,52.09,medium
16,5,2,1,0,0,museum,New York,clouds,6.281301894292017,41.909224078895534,46.37,medium
16,2,3,0,0,0,shopping_mall,Istanbul,clouds,13.38430101250433,30.332934813378447,46.23,medium
14,1,7,0,0,0,beach,Paris,snow,20.200909129161175,26.392539627486254,15.81,low
22,1,1,0,0,0,beach,Barcelona,clouds,30.140286841884336,51.629165701874946,7.04,low
4,0,8,0,0,0,beach,Bangkok,snow,20.64621174174766,71.16489791969266,0.9,low
14,0,1,0,0,0,market,Paris,fog,3.391128581256755,43.610342890946676,38.01,medium
13,5,6,1,0,0,tourist_spot,Bangkok,clouds,2.312393181840471,67.37056716161615,100.0,high
21,0,1,0,0,0,park,Bangkok,fog,28.862041754334417,43.52714272731776,2.95,low
0,0,12,0,0,0,park,Dubai,clouds,17.847562028133673,35.385017853740464,0.0,low
19,2,7,0,0,0,shopping_mall,Istanbul,snow,35.23898729727608,26.3210692463276,43.35,medium
10,2,7,0,0,0,beach,Istanbul,clouds,21.631608988025146,36.03008867771526,35.21,medium
17,3,6,0,0,1,park,Dubai,clouds,21.597305712849973,39.40176351443293,69.58,high
23,1,11,0,0,0,beach,Dubai,clear,10.390258320268849,58.0624532817714,8.2,low
1,5,5,1,0,0,museum,Singapore,clear,39.31802250030557,80.40406715819131,22.44,low
18,5,8,1,0,0,restaurant,Barcelona,fog,28.574039154549155,58.97499855841267,65.49,high
3,6,9,1,0,0,transport_hub,Dubai,rain,5.86213013876689,51.92690992454307,18.73,low
2,6,2,1,0,0,museum,Paris,clouds,17.84656348171016,47.69706622333588,23.53,low
12,4,6,0,0,0,beach,Rome,snow,27.560714462708113,91.08650253501222,24.01,low
5,4,3,0,0,0,market,Dubai,snow,28.180987391825163,84.74537431959497,12.28,low
22,6,5,1,0,0,restaurant,Singapore,clouds,14.773282385378286,91.3866314583082,47.35,medium
13,5,9,1,0,1,museum,Tokyo,rain,14.858694167412692,94.32650758388998,94.52,high
9,0,11,0,0,0,shopping_mall,Paris,clouds,16.87027873058648,90.26154914549716,29.69,low
9,2,11,0,0,1,restaurant,New York,snow,2.702581545837681,23.35118570415777,39.21,medium
18,0,5,0,0,0,park,Sydney,rain,19.009101937550298,74.00251215343371,14.85,low
4,2,9,0,0,0,market,Dubai,snow,5.959303637249929,74.58981170796767,11.85,low
19,5,4,1,0,0,beach,Bangkok,snow,1.8327885741232297,70.28328796292273,26.36,low
23,3,3,0,0,0,park,Amsterdam,clouds,22.879791745576025,79.71190860770372,5.65,low
9,1,12,0,0,0,museum,Amsterdam,clouds,21.67337315584885,76.8211373237191,31.5,low
16,0,8,0,0,0,restaurant,Singapore,clear,37.44727239962203,33.48075510694278,33.55,low
8,3,1,0,0,0,restaurant,London,fog,32.27684096501584,65.51411158615602,23.43,low
18,3,2,0,0,0,tourist_spot,Singapore,clear,7.220320229213364,21.804270516884554,37.93,medium
10,6,6,1,0,0,beach,Rome,clear,11.414068980227189,33.700169467677085,84.07,high
4,5,4,1,0,0,park,Bangkok,clear,13.01162784739072,22.037839431297378,26.35,low
9,1,3,0,0,0,beach,Tokyo,snow,10.317371599529132,90.61831364095661,17.0,low
1,2,5,0,0,0,restaurant,London,fog,20.34485094320475,57.83159389256426,6.3,low
8,3,4,0,0,0,tourist_spot,Barcelona,snow,1.1562575124185637,67.51559713878135,36.94,medium
8,3,1,0,0,0,museum,London,clouds,16.26983685671754,26.293126668563772,15.69,low
16,5,10,1,0,0,restaurant,New York,clouds,21.501425192538687,51.78143424616312,52.95,medium
14,6,7,1,0,0,tourist_spot,Paris,fog,38.88327216129949,20.040719878026295,88.5,high
8,1,5,0,0,0,park,Amsterdam,rain,8.510165388929591,83.05131456460529,22.02,low
1,6,10,1,0,0,market,Istanbul,clear,15.812196045645862,29.22327237045286,12.44,low
23,1,5,0,0,0,park,Bangkok,fog,12.732157672623279,71.1575746976259,5.65,low
20,5,12,1,0,0,park,Istanbul,clouds,12.865530056247056,35.79679201904647,51.21,medium
10,2,9,0,0,0,tourist_spot,Istanbul,clear,0.17116990728526904,20.718395974136737,53.85,medium
13,0,6,0,0,0,shopping_mall,Bangkok,clear,35.70288772347088,81.20424494423702,46.43,medium
21,5,4,1,0,0,museum,Barcelona,snow,14.31862961851091,33.288997768878446,41.5,medium
0,4,12,0,0,0,museum,Singapore,clouds,8.860830588085783,21.48362522484045,11.06,low
21,5,10,1,0,0,transport_hub,London,fog,32.33657977515743,36.58607604033757,18.99,low
11,6,5,1,0,0,tourist_spot,Rome,fog,7.843471760828353,81.58426029892792,79.91,high
3,4,2,0,0,0,park,Sydney,clouds,26.393536847476607,62.42802858660494,0.0,low
19,3,11,0,0,0,market,Tokyo,clear,37.34253602323034,84.1609219245418,34.06,low
23,1,6,0,0,0,park,London,clear,27.719432615558638,59.97061380061687,0.0,low
21,4,9,0,0,0,shopping_mall,Paris,clear,12.91997058169489,83.32561652833957,21.93,low
8,1,2,0,0,0,museum,Amsterdam,snow,30.36086858614226,86.28518312492609,22.68,low
1,3,8,0,0,1,park,Bangkok,rain,3.2723560571963928,62.88647126835188,26.95,low
23,2,1,0,0,0,restaurant,Istanbul,clear,7.875072707081308,44.691847512948804,2.35,low
20,6,3,1,0,0,museum,Paris,clear,25.051884333807468,45.07269019661895,37.0,medium
7,2,9,0,0,0,museum,Singapore,rain,32.86535183596267,58.975628350364666,34.41,low
2,2,8,0,0,0,shopping_mall,Tokyo,fog,38.98102315088717,88.75357834622842,0.0,low
10,6,1,1,1,0,museum,New York,snow,24.42954558914459,52.387924231099106,55.46,medium
21,4,4,0,1,0,tourist_spot,Dubai,snow,24.69207905291419,50.83310028525739,37.9,medium
21,2,9,0,0,0,tourist_spot,Singapore,snow,24.769222170495368,45.471235616647505,10.77,low
0,3,11,0,0,0,shopping_mall,Dubai,clouds,0.491543291561336,73.49745456178363,0.0,low
6,3,8,0,0,0,market,Amsterdam,rain,28.984921461597345,53.34682352054309,15.47,low
4,1,9,0,0,0,tourist_spot,Paris,fog,38.38965405574589,76.57802262776175,5.03,low
18,1,11,0,0,0,market,New York,fog,14.753199806890205,20.60613817591998,23.49,low
21,3,8,0,0,0,market,Paris,fog,16.8824456166673,34.65553472368648,9.36,low
20,0,7,0,0,0,restaurant,Tokyo,snow,39.276930233062025,64.98217274942277,28.98,low
18,1,12,0,0,0,transport_hub,Sydney,rain,18.172083758147203,79.18935401954298,48.4,medium
15,6,2,1,0,0,restaurant,Paris,clouds,8.52554030389161,56.05596557329567,42.11,medium
23,1,12,0,0,0,beach,London,clear,2.949246274795132,22.251319152130705,19.31,low
4,3,4,0,0,0,park,Singapore,fog,14.396369470329526,93.14819564839019,0.0,low
6,5,7,1,0,0,park,New York,rain,13.592699720720702,61.587871636802845,12.4,low
6,5,7,1,0,1,tourist_spot,New York,clear,15.156910316607114,79.05605604034561,52.01,medium
10,6,4,1,0,0,restaurant,Rome,rain,26.436348608541426,90.5871316754781,54.04,medium
13,6,10,1,0,0,museum,Tokyo,clouds,7.667251686023087,48.36466470417784,65.95,high
10,3,1,0,0,0,beach,Amsterdam,clear,23.493034895986963,84.0826574724922,19.49,low
4,5,10,1,1,0,transport_hub,London,rain,34.06010553487226,92.62882306282346,38.22,medium
6,1,5,0,0,0,museum,Singapore,fog,20.344552215372275,76.348102846605,0.44,low
16,0,10,0,0,0,transport_hub,Singapore,clouds,14.955148853503367,72.08822553044021,52.35,medium
15,0,5,0,0,0,park,Sydney,fog,8.28798390016743,87.11634688247022,24.99,low
7,5,4,1,0,0,beach,London,snow,37.419956279525636,48.05805164642403,36.48,medium
2,1,7,0,0,0,market,Tokyo,fog,23.35848898921696,54.893983329979,3.74,low
10,4,9,0,0,0,beach,Singapore,snow,19.901722466057663,40.47645992545648,19.36,low
5,2,1,0,0,0,shopping_mall,London,clear,3.296740440880601,83.19525418901718,7.56,low
17,5,6,1,0,0,museum,Rome,clear,14.40947563597005,60.95195449905839,78.08,high
6,3,12,0,0,0,transport_hub,Rome,rain,24.161361753343257,30.339884459081155,15.94,low
8,1,7,0,0,0,tourist_spot,Rome,rain,16.152445657794175,50.431886290308825,33.73,low
20,3,8,0,0,0,tourist_spot,Singapore,clouds,9.103139706530063,74.25019175697327,39.3,medium
15,2,8,0,0,0,restaurant,Dubai,fog,28.900414053916247,54.60508529506227,40.95,medium
10,1,3,0,0,0,restaurant,Bangkok,snow,17.99887742189888,61.88351129932556,24.78,low
4,3,1,0,0,0,market,Rome,clear,26.353925119131468,46.599683243681994,13.02,low
13,4,8,0,0,0,beach,Amsterdam,fog,23.47820342279668,62.568307063742246,28.89,low
4,2,2,0,0,0,market,Barcelona,fog,22.955149372501594,49.31644170368395,16.03,low
6,3,1,0,0,0,beach,Tokyo,clouds,13.153654506658018,92.14536096055171,3.88,low
9,1,10,0,0,0,museum,New York,fog,33.05899312765138,65.25229343508184,19.35,low
5,4,1,0,0,0,restaurant,Tokyo,snow,9.321577039690471,69.46774199105559,3.42,low
14,6,3,1,0,0,tourist_spot,Barcelona,clouds,36.392497840780386,49.33289547843977,59.43,medium
4,6,4,1,0,0,beach,Singapore,snow,34.62797975733271,29.744921254245043,28.02,low
9,5,7,1,0,0,beach,Istanbul,clouds,37.5661701888781,64.06189650463284,59.28,medium
22,1,5,0,0,0,shopping_mall,Rome,clouds,32.98330497718957,65.36364496177015,8.31,low
16,5,9,1,0,0,transport_hub,Sydney,snow,1.5633916071923704,26.832700756142906,38.56,medium
14,1,10,0,0,0,transport_hub,Istanbul,rain,32.93718421756767,83.7382918084746,41.98,medium
7,3,3,0,0,0,market,Sydney,snow,26.36320149405131,72.38915266578007,0.0,low
12,4,4,0,0,0,tourist_spot,London,clouds,25.123328130763035,41.89171928911857,43.85,medium
22,3,3,0,0,0,restaurant,Singapore,fog,14.749282621304282,76.65476495692016,13.58,low
10,3,6,0,0,0,beach,Singapore,clouds,18.4866994698995,25.489661901555927,36.04,medium
21,2,12,0,0,0,shopping_mall,Bangkok,snow,15.866973113350467,20.805302104319853,21.4,low
22,3,4,0,0,0,market,Barcelona,snow,2.7294868476833756,61.132140526746916,2.89,low
22,1,9,0,0,0,shopping_mall,New York,rain,6.8235638256358655,21.354959573776583,10.62,low
5,2,4,0,0,0,park,Tokyo,snow,26.855686236497473,20.840796349970514,1.5,low
4,4,10,0,0,0,shopping_mall,Barcelona,clear,21.291952197601347,53.15436078053472,0.0,low
20,4,2,0,0,0,museum,Bangkok,snow,0.18662930985232862,77.93072714138526,38.19,medium
7,1,7,0,0,0,transport_hub,London,clear,39.57162499861716,45.28374818369367,31.02,low
21,5,7,1,0,0,museum,London,clear,33.2180266571369,32.591216558969485,45.23,medium
1,1,6,0,0,0,beach,Dubai,rain,25.071457382901766,66.85050148914715,0.85,low
12,6,7,1,0,0,beach,Tokyo,clear,6.944862310586739,50.160461731623535,89.57,high
0,6,11,1,0,0,beach,London,clear,11.13830496369153,66.79320456589383,18.74,low
2,0,2,0,0,0,restaurant,Bangkok,fog,39.61897167617487,73.43983315090549,0.0,low
5,6,8,1,0,0,park,Tokyo,snow,38.894674113811966,72.02905580378962,16.89,low
5,2,12,0,0,1,transport_hub,Amsterdam,rain,17.95646261643511,58.32696060124335,25.63,low
16,5,8,1,1,0,tourist_spot,London,clear,29.51653135672148,76.79343076993473,100.0,high
2,2,9,0,0,0,tourist_spot,New York,rain,15.02991771828691,68.15291727217289,15.12,low
23,3,9,0,0,0,shopping_mall,Istanbul,clouds,25.744082864216228,77.03704117216587,10.41,low
13,6,6,1,0,0,park,Paris,rain,8.23269740918629,24.055548593382568,34.43,low
7,6,11,1,0,0,restaurant,Sydney,fog,17.694435605341944,20.453199482308815,36.78,medium
2,4,5,0,0,0,restaurant,Paris,clouds,5.022439984011466,33.025686848516,11.95,low
6,0,7,0,1,0,restaurant,Dubai,snow,28.86695063040741,38.369371867189244,35.4,medium
